Student_Number,Course_Number,Section_Number,Dateenrolled,DateLeft,Term_Number,SchoolID,Section_ID_Internal
30122,ADVHS01,118,,,3600,13000,ADVHS01.18
30122,B0901,103,,,3600,13000,B0901.3
30122,C0904,101,,,3600,13000,C0904.1
30122,E0901,106,,,3600,13000,E0901.6
30122,G0901,101,,,3600,13000,G0901.1
30122,I0903,103,,,3600,13000,I0903.3
30122,J0901,101,,,3600,13000,J0901.1
30030,A0901,102,,,3600,13000,A0901.2
30030,ADVHS01,120,,,3600,13000,ADVHS01.20
30030,B0901,102,,,3600,13000,B0901.2
30030,E0901,104,,,3600,13000,E0901.4
30030,G0901,105,,,3600,13000,G0901.5
30030,I1003,106,,,3600,13000,I1003.6
30030,J0903,102,,,3600,13000,J0903.2
30030,OC1306,101,,,3600,13000,OC1306.1
30102,A0901,104,,,3600,13000,A0901.4
30102,ADVHS01,122,,,3600,13000,ADVHS01.22
30102,B0901,103,,,3600,13000,B0901.3
30102,C0904,102,,,3600,13000,C0904.2
30102,E0901,101,,,3600,13000,E0901.1
30102,G0901,107,,,3600,13000,G0901.7
30102,I1003,103,,,3600,13000,I1003.3
30102,J0901,101,,,3600,13000,J0901.1
30095,A0901,101,,,3600,13000,A0901.1
30095,ADVHS01,127,,,3600,13000,ADVHS01.27
30095,B0901,103,,,3600,13000,B0901.3
30095,C0904,104,,,3600,13000,C0904.4
30095,E0901,104,,,3600,13000,E0901.4
30095,G0901,105,,,3600,13000,G0901.5
30095,H0904,102,,,3600,13000,H0904.2
30095,I1003,101,,,3600,13000,I1003.1
30095,J0903,102,,,3600,13000,J0903.2
30103,A0901,104,,,3600,13000,A0901.4
30103,ADVHS01,115,,,3600,13000,ADVHS01.15
30103,B0901,102,,,3600,13000,B0901.2
30103,E0901,101,,,3600,13000,E0901.1
30103,G0901,106,,,3600,13000,G0901.6
30103,I1003,104,,,3600,13000,I1003.4
30103,J0903,102,,,3600,13000,J0903.2
30103,OC1305,102,,,3600,13000,OC1305.2
28042,ADVHS01,119,,,3600,13000,ADVHS01.19
28042,E1101,101,,,3600,13000,E1101.1
28042,G1203,103,,,3600,13000,G1203.3
28042,H1201B,101,,,3600,13000,H1201B.1
28042,I1204,101,,,3600,13000,I1204.1
28042,L1301,102,,,3600,13000,L1301.2
28042,OA1304,101,,,3600,13000,OA1304.1
28042,OA1319,101,,,3600,13000,OA1319.1
30164,ADVHS01,112,,,3600,13000,ADVHS01.12
30164,B0901,101,,,3600,13000,B0901.1
30164,C0904,101,,,3600,13000,C0904.1
30164,E0901,104,,,3600,13000,E0901.4
30164,G0901,105,,,3600,13000,G0901.5
30164,H0904,103,,,3600,13000,H0904.3
30164,I1003,102,,,3600,13000,I1003.2
30164,J0901,101,,,3600,13000,J0901.1
29068,A1006,104,,,3600,13000,A1006.4
29068,ADVHS01,119,,,3600,13000,ADVHS01.19
29068,B1001,105,,,3600,13000,B1001.5
29068,E1001,105,,,3600,13000,E1001.5
29068,G1004,101,,,3600,13000,G1004.1
29068,H1001,101,,,3600,13000,H1001.1
29068,I1003,107,,,3600,13000,I1003.7
29068,OC1312,101,,,3600,13000,OC1312.1
29068,OZ1323,101,,,3600,13000,OZ1323.1
28045,ADVHS01,103,,,3600,13000,ADVHS01.3
28045,E1101,102,,,3600,13000,E1101.2
28045,G1203,103,,,3600,13000,G1203.3
28045,L1301,102,,,3600,13000,L1301.2
28045,OA1304,101,,,3600,13000,OA1304.1
28045,OC1310,103,,,3600,13000,OC1310.3
28045,OH1401,102,,,3600,13000,OH1401.2
28045,OI1003,105,,,3600,13000,OI1003.5
27020,ADVHS01,104,,,3600,13000,ADVHS01.4
27020,E1201,105,,,3600,13000,E1201.5
27020,G1201,102,,,3600,13000,G1201.2
27020,J1203,105,,,3600,13000,J1203.5
27020,L1301,101,,,3600,13000,L1301.1
27020,OA1317,101,,,3600,13000,OA1317.1
27020,OC1305,103,,,3600,13000,OC1305.3
27020,OH1306,101,,,3600,13000,OH1306.1
27020,OI1305,104,,,3600,13000,OI1305.4
29079,A1006,101,,,3600,13000,A1006.1
29079,ADVHS01,106,,,3600,13000,ADVHS01.6
29079,B1001,102,,,3600,13000,B1001.2
29079,E1001,104,,,3600,13000,E1001.4
29079,G1004,106,,,3600,13000,G1004.6
29079,OI1003,101,,,3600,13000,OI1003.1
29079,OZ1207,102,,,3600,13000,OZ1207.2
29079,OZ1323,104,,,3600,13000,OZ1323.4
30179,A0901,103,,,3600,13000,A0901.3
30179,ADVHS01,129,,,3600,13000,ADVHS01.29
30179,B0901,106,,,3600,13000,B0901.6
30179,E0901,101,,,3600,13000,E0901.1
30179,G0901,104,,,3600,13000,G0901.4
30179,H0904,103,,,3600,13000,H0904.3
30179,I0903,102,,,3600,13000,I0903.2
30179,J0903,103,,,3600,13000,J0903.3
30179,OC1305,104,,,3600,13000,OC1305.4
27003,A1204,102,,,3600,13000,A1204.2
27003,ADVHS01,109,,,3600,13000,ADVHS01.9
27003,C0905,101,,,3600,13000,C0905.1
27003,E1201,105,,,3600,13000,E1201.5
27003,G1201,104,,,3600,13000,G1201.4
27003,J1203,105,,,3600,13000,J1203.5
27003,L1304,103,,,3600,13000,L1304.3
27003,OH1306,103,,,3600,13000,OH1306.3
27003,OI1305,102,,,3600,13000,OI1305.2
29158,A1006,101,,,3600,13000,A1006.1
29158,ADVHS01,133,,,3600,13000,ADVHS01.33
29158,B1001,105,,,3600,13000,B1001.5
29158,E1001,102,,,3600,13000,E1001.2
29158,G1004,101,,,3600,13000,G1004.1
29158,I1003,107,,,3600,13000,I1003.7
29158,OC1314,101,,,3600,13000,OC1314.1
29158,OZ1323,101,,,3600,13000,OZ1323.1
27171,A1204,103,,,3600,13000,A1204.3
27171,ADVHS01,123,,,3600,13000,ADVHS01.23
27171,E1201,101,,,3600,13000,E1201.1
27171,G1201,105,,,3600,13000,G1201.5
27171,J1203,103,,,3600,13000,J1203.3
27171,OC1314,101,,,3600,13000,OC1314.1
27171,OH1306,103,,,3600,13000,OH1306.3
27171,OI1305,104,,,3600,13000,OI1305.4
28053,A1105,102,,,3600,13000,A1105.2
28053,ADVHS01,133,,,3600,13000,ADVHS01.33
28053,E1101,104,,,3600,13000,E1101.4
28053,G1203,103,,,3600,13000,G1203.3
28053,H1206,101,,,3600,13000,H1206.1
28053,L1301,103,,,3600,13000,L1301.3
28053,OA1304,101,,,3600,13000,OA1304.1
28053,OC1305,104,,,3600,13000,OC1305.4
28053,OI1305,103,,,3600,13000,OI1305.3
30100,A0901,101,,,3600,13000,A0901.1
30100,ADVHS01,105,,,3600,13000,ADVHS01.5
30100,B0901,106,,,3600,13000,B0901.6
30100,E0901,106,,,3600,13000,E0901.6
30100,G0901,106,,,3600,13000,G0901.6
30100,H0904,104,,,3600,13000,H0904.4
30100,I0903,103,,,3600,13000,I0903.3
30100,J0901,102,,,3600,13000,J0901.2
27109,ADVHS01,115,,,3600,13000,ADVHS01.15
27109,E1201,103,,,3600,13000,E1201.3
27109,G1201,106,,,3600,13000,G1201.6
27109,H1201B,101,,,3600,13000,H1201B.1
27109,I1208,101,,,3600,13000,I1208.1
27109,J1203,102,,,3600,13000,J1203.2
27109,L1303,101,,,3600,13000,L1303.1
27109,OC1314,101,,,3600,13000,OC1314.1
28023,A1006,105,,,3600,13000,A1006.5
28023,ADVHS01,106,,,3600,13000,ADVHS01.6
28023,B1001,107,,,3600,13000,B1001.7
28023,E1001,103,,,3600,13000,E1001.3
28023,G1004,104,,,3600,13000,G1004.4
28023,I1003,105,,,3600,13000,I1003.5
28023,I1214,101,,,3600,13000,I1214.1
28023,OI1003,102,,,3600,13000,OI1003.2
28023,OZ1323,101,,,3600,13000,OZ1323.1
28072,ADVHS01,102,,,3600,13000,ADVHS01.2
28072,C0904,101,,,3600,13000,C0904.1
28072,E1101,103,,,3600,13000,E1101.3
28072,G1203,104,,,3600,13000,G1203.4
28072,L1301,103,,,3600,13000,L1301.3
28072,OA1304,101,,,3600,13000,OA1304.1
28072,OH1401,102,,,3600,13000,OH1401.2
28072,OI1003,103,,,3600,13000,OI1003.3
27100,ADVHS01,102,,,3600,13000,ADVHS01.2
27100,E1101,104,,,3600,13000,E1101.4
27100,G1203,102,,,3600,13000,G1203.2
27100,H1206,101,,,3600,13000,H1206.1
27100,I1204,102,,,3600,13000,I1204.2
27100,L1301,101,,,3600,13000,L1301.1
28035,A1105,102,,,3600,13000,A1105.2
28035,ADVHS01,106,,,3600,13000,ADVHS01.6
28035,C0904,102,,,3600,13000,C0904.2
28035,E1101,106,,,3600,13000,E1101.6
28035,G1202,101,,,3600,13000,G1202.1
28035,H1206,102,,,3600,13000,H1206.2
28035,L1301,103,,,3600,13000,L1301.3
28035,L1302,101,,,3600,13000,L1302.1
28035,OI1003,101,,,3600,13000,OI1003.1
26012,ADVHS01,121,,,3600,13000,ADVHS01.21
26012,E1201,104,,,3600,13000,E1201.4
26012,G1201,106,,,3600,13000,G1201.6
26012,H1201B,101,,,3600,13000,H1201B.1
26012,J1203,102,,,3600,13000,J1203.2
26012,L1303,101,,,3600,13000,L1303.1
26012,OC1314,101,,,3600,13000,OC1314.1
26012,OI1305,102,,,3600,13000,OI1305.2
26012,OZ1207,101,,,3600,13000,OZ1207.1
28066,A1105,102,,,3600,13000,A1105.2
28066,ADVHS01,127,,,3600,13000,ADVHS01.27
28066,E1101,104,,,3600,13000,E1101.4
28066,G1203,103,,,3600,13000,G1203.3
28066,L1304,103,,,3600,13000,L1304.3
28066,OC1310,101,,,3600,13000,OC1310.1
28066,OH1401,102,,,3600,13000,OH1401.2
28066,OI1003,103,,,3600,13000,OI1003.3
28066,OJ1203,102,,,3600,13000,OJ1203.2
27044,ADVHS01,108,,,3600,13000,ADVHS01.8
27044,E1201,103,,,3600,13000,E1201.3
27044,G1201,105,,,3600,13000,G1201.5
27044,J1203,102,,,3600,13000,J1203.2
27044,L1303,101,,,3600,13000,L1303.1
27044,OA1322,101,,,3600,13000,OA1322.1
27044,OH1306,103,,,3600,13000,OH1306.3
27044,OI1303,101,,,3600,13000,OI1303.1
27044,OI1305,104,,,3600,13000,OI1305.4
27080,A1204,102,,,3600,13000,A1204.2
27080,ADVHS01,127,,,3600,13000,ADVHS01.27
27080,E1201,104,,,3600,13000,E1201.4
27080,G1201,101,,,3600,13000,G1201.1
27080,J1203,102,,,3600,13000,J1203.2
27080,L1304,101,,,3600,13000,L1304.1
27080,OC1312,101,,,3600,13000,OC1312.1
27080,OH1501,101,,,3600,13000,OH1501.1
27080,OI1305,104,,,3600,13000,OI1305.4
27073,ADVHS01,118,,,3600,13000,ADVHS01.18
27073,E1201,103,,,3600,13000,E1201.3
27073,G1201,102,,,3600,13000,G1201.2
27073,H1201B,101,,,3600,13000,H1201B.1
27073,OA1304,101,,,3600,13000,OA1304.1
27073,OA1317,101,,,3600,13000,OA1317.1
27073,OB1520,102,,,3600,13000,OB1520.2
27073,OB1532,101,,,3600,13000,OB1532.1
27029,A1204,103,,,3600,13000,A1204.3
27029,ADVHS01,111,,,3600,13000,ADVHS01.11
27029,E1201,101,,,3600,13000,E1201.1
27029,G1201,104,,,3600,13000,G1201.4
27029,I1208,101,,,3600,13000,I1208.1
27029,J1203,101,,,3600,13000,J1203.1
27029,L1304,101,,,3600,13000,L1304.1
27029,OH1501,102,,,3600,13000,OH1501.2
27029,OI1303,102,,,3600,13000,OI1303.2
27083,ADVHS01,124,,,3600,13000,ADVHS01.24
27083,E1201,106,,,3600,13000,E1201.6
27083,G1201,103,,,3600,13000,G1201.3
27083,J1203,105,,,3600,13000,J1203.5
27083,L1303,101,,,3600,13000,L1303.1
27083,OA1322,101,,,3600,13000,OA1322.1
27083,OC1305,104,,,3600,13000,OC1305.4
27083,OH1306,102,,,3600,13000,OH1306.2
27083,OI1305,102,,,3600,13000,OI1305.2
28063,A1105,101,,,3600,13000,A1105.1
28063,ADVHS01,118,,,3600,13000,ADVHS01.18
28063,E1101,102,,,3600,13000,E1101.2
28063,OA1317,101,,,3600,13000,OA1317.1
28063,OC1306,101,,,3600,13000,OC1306.1
28063,OH1305,103,,,3600,13000,OH1305.3
28063,OI1305,101,,,3600,13000,OI1305.1
28063,VHS0052,102,,,3600,13000,VHS0052.2
28010,ADVHS01,106,,,3600,13000,ADVHS01.6
28010,C0904,101,,,3600,13000,C0904.1
28010,E1101,106,,,3600,13000,E1101.6
28010,G1203,101,,,3600,13000,G1203.1
28010,L1301,103,,,3600,13000,L1301.3
28010,OH1401,102,,,3600,13000,OH1401.2
28010,OI1003,104,,,3600,13000,OI1003.4
28010,OJ1204,101,,,3600,13000,OJ1204.1
28088,A1105,101,,,3600,13000,A1105.1
28088,ADVHS01,102,,,3600,13000,ADVHS01.2
28088,C0904,104,,,3600,13000,C0904.4
28088,E1101,102,,,3600,13000,E1101.2
28088,G1203,103,,,3600,13000,G1203.3
28088,OA1304,101,,,3600,13000,OA1304.1
28088,OH1305,101,,,3600,13000,OH1305.1
28088,OI1305,103,,,3600,13000,OI1305.3
28014,A1105,101,,,3600,13000,A1105.1
28014,ADVHS01,131,,,3600,13000,ADVHS01.31
28014,E1101,103,,,3600,13000,E1101.3
28014,I1204,101,,,3600,13000,I1204.1
28014,OC1307,101,,,3600,13000,OC1307.1
28014,OH1305,102,,,3600,13000,OH1305.2
28014,OJ1203,101,,,3600,13000,OJ1203.1
30007,A0901,102,,,3600,13000,A0901.2
30007,ADVHS01,101,,,3600,13000,ADVHS01.1
30007,B0901,102,,,3600,13000,B0901.2
30007,E0901,104,,,3600,13000,E0901.4
30007,G0901,104,,,3600,13000,G0901.4
30007,H0904,103,,,3600,13000,H0904.3
30007,I1003,106,,,3600,13000,I1003.6
30007,J0903,102,,,3600,13000,J0903.2
30007,OC1305,103,,,3600,13000,OC1305.3
29053,A1006,107,,,3600,13000,A1006.7
29053,ADVHS01,124,,,3600,13000,ADVHS01.24
29053,B1001,105,,,3600,13000,B1001.5
29053,E1001,103,,,3600,13000,E1001.3
29053,G1004,102,,,3600,13000,G1004.2
29053,I1211,101,,,3600,13000,I1211.1
29053,OJ1204,101,,,3600,13000,OJ1204.1
29053,OZ1323,104,,,3600,13000,OZ1323.4
29107,A1006,101,,,3600,13000,A1006.1
29107,ADVHS01,112,,,3600,13000,ADVHS01.12
29107,B1001,101,,,3600,13000,B1001.1
29107,E1001,106,,,3600,13000,E1001.6
29107,G1004,103,,,3600,13000,G1004.3
29107,H1206,101,,,3600,13000,H1206.1
29107,OI1003,101,,,3600,13000,OI1003.1
29107,OZ1323,103,,,3600,13000,OZ1323.3
27108,ADVHS01,128,,,3600,13000,ADVHS01.28
27108,E1201,103,,,3600,13000,E1201.3
27108,G1201,102,,,3600,13000,G1201.2
27108,I1204,102,,,3600,13000,I1204.2
27108,J1203,101,,,3600,13000,J1203.1
27108,OA1317,101,,,3600,13000,OA1317.1
27108,OA1322,102,,,3600,13000,OA1322.2
27108,OH1306,103,,,3600,13000,OH1306.3
27132,ADVHS01,123,,,3600,13000,ADVHS01.23
27132,E1201,103,,,3600,13000,E1201.3
27132,G1201,103,,,3600,13000,G1201.3
27132,I1208,101,,,3600,13000,I1208.1
27132,J1203,102,,,3600,13000,J1203.2
27132,L1304,103,,,3600,13000,L1304.3
27132,OA1322,102,,,3600,13000,OA1322.2
27132,OH1501,102,,,3600,13000,OH1501.2
27132,OI1303,101,,,3600,13000,OI1303.1
30141,A0901,103,,,3600,13000,A0901.3
30141,ADVHS01,103,,,3600,13000,ADVHS01.3
30141,B0901,105,,,3600,13000,B0901.5
30141,E0901,101,,,3600,13000,E0901.1
30141,G0901,105,,,3600,13000,G0901.5
30141,H0904,104,,,3600,13000,H0904.4
30141,I0903,103,,,3600,13000,I0903.3
30141,J0903,101,,,3600,13000,J0903.1
30141,OC1305,102,,,3600,13000,OC1305.2
28071,ADVHS01,111,,,3600,13000,ADVHS01.11
28071,E1101,103,,,3600,13000,E1101.3
28071,G1203,101,,,3600,13000,G1203.1
28071,I1204,101,,,3600,13000,I1204.1
28071,L1304,101,,,3600,13000,L1304.1
28071,OA1317,101,,,3600,13000,OA1317.1
28071,OA1319,102,,,3600,13000,OA1319.2
28071,OC1306,101,,,3600,13000,OC1306.1
28052,ADVHS01,115,,,3600,13000,ADVHS01.15
28052,E1101,103,,,3600,13000,E1101.3
28052,I1214,102,,,3600,13000,I1214.2
28052,L1303,101,,,3600,13000,L1303.1
28052,OA1319,101,,,3600,13000,OA1319.1
28052,OC1305,102,,,3600,13000,OC1305.2
28052,OC1313,101,,,3600,13000,OC1313.1
28052,OI1305,102,,,3600,13000,OI1305.2
28011,ADVHS01,132,,,3600,13000,ADVHS01.32
28011,C0905,101,,,3600,13000,C0905.1
28011,E1101,104,,,3600,13000,E1101.4
28011,G1203,102,,,3600,13000,G1203.2
28011,OA1319,102,,,3600,13000,OA1319.2
28011,OB1520,101,,,3600,13000,OB1520.1
28011,OH1305,102,,,3600,13000,OH1305.2
28011,OI1003,104,,,3600,13000,OI1003.4
28034,A1105,102,,,3600,13000,A1105.2
28034,ADVHS01,109,,,3600,13000,ADVHS01.9
28034,C0905,101,,,3600,13000,C0905.1
28034,E1101,102,,,3600,13000,E1101.2
28034,I1214,102,,,3600,13000,I1214.2
28034,L1301,101,,,3600,13000,L1301.1
28034,OI1305,101,,,3600,13000,OI1305.1
28034,VHS0052,101,,,3600,13000,VHS0052.1
28002,ADVHS01,106,,,3600,13000,ADVHS01.6
28002,E1101,104,,,3600,13000,E1101.4
28002,G1203,103,,,3600,13000,G1203.3
28002,I1214,102,,,3600,13000,I1214.2
28002,L1304,101,,,3600,13000,L1304.1
28002,OA1319,102,,,3600,13000,OA1319.2
28002,OC1305,103,,,3600,13000,OC1305.3
28002,OI1305,103,,,3600,13000,OI1305.3
28002,OZ1207,101,,,3600,13000,OZ1207.1
27091,ADVHS01,114,,,3600,13000,ADVHS01.14
27091,C0907,101,,,3600,13000,C0907.1
27091,E1201,106,,,3600,13000,E1201.6
27091,G1201,102,,,3600,13000,G1201.2
27091,J1203,103,,,3600,13000,J1203.3
27091,OA1317,101,,,3600,13000,OA1317.1
27091,OH1306,103,,,3600,13000,OH1306.3
27091,OI1305,101,,,3600,13000,OI1305.1
27114,ADVHS01,110,,,3600,13000,ADVHS01.10
27114,C0907,101,,,3600,13000,C0907.1
27114,E1201,106,,,3600,13000,E1201.6
27114,G1201,104,,,3600,13000,G1201.4
27114,J1203,104,,,3600,13000,J1203.4
27114,OA1317,101,,,3600,13000,OA1317.1
27114,OH1306,101,,,3600,13000,OH1306.1
29101,A1006,102,,,3600,13000,A1006.2
29101,ADVHS01,126,,,3600,13000,ADVHS01.26
29101,B1001,105,,,3600,13000,B1001.5
29101,C0904,101,,,3600,13000,C0904.1
29101,E1001,106,,,3600,13000,E1001.6
29101,G1004,104,,,3600,13000,G1004.4
29101,H1001,102,,,3600,13000,H1001.2
29101,OI1003,101,,,3600,13000,OI1003.1
29101,OZ1323,103,,,3600,13000,OZ1323.3
29075,A1006,104,,,3600,13000,A1006.4
29075,ADVHS01,101,,,3600,13000,ADVHS01.1
29075,B1001,105,,,3600,13000,B1001.5
29075,C0904,103,,,3600,13000,C0904.3
29075,E1001,106,,,3600,13000,E1001.6
29075,G1004,105,,,3600,13000,G1004.5
29075,H1001,101,,,3600,13000,H1001.1
29075,OI1003,103,,,3600,13000,OI1003.3
29075,OZ1323,101,,,3600,13000,OZ1323.1
30147,ADVHS01,115,,,3600,13000,ADVHS01.15
30147,B0901,106,,,3600,13000,B0901.6
30147,E0901,103,,,3600,13000,E0901.3
30147,G0901,102,,,3600,13000,G0901.2
30147,H0904,104,,,3600,13000,H0904.4
30147,I0903,103,,,3600,13000,I0903.3
30147,J0901,102,,,3600,13000,J0901.2
30147,OC1305,103,,,3600,13000,OC1305.3
29114,A1006,103,,,3600,13000,A1006.3
29114,ADVHS01,128,,,3600,13000,ADVHS01.28
29114,B1001,105,,,3600,13000,B1001.5
29114,E1001,101,,,3600,13000,E1001.1
29114,G1004,105,,,3600,13000,G1004.5
29114,H1001,101,,,3600,13000,H1001.1
29114,I1211,102,,,3600,13000,I1211.2
29114,OZ1323,102,,,3600,13000,OZ1323.2
29062,A1006,107,,,3600,13000,A1006.7
29062,ADVHS01,116,,,3600,13000,ADVHS01.16
29062,B1001,102,,,3600,13000,B1001.2
29062,C0904,101,,,3600,13000,C0904.1
29062,E1001,102,,,3600,13000,E1001.2
29062,G1004,105,,,3600,13000,G1004.5
29062,H1206,102,,,3600,13000,H1206.2
29062,I1211,102,,,3600,13000,I1211.2
29062,OZ1323,105,,,3600,13000,OZ1323.5
28162,ADVHS01,133,,,3600,13000,ADVHS01.33
28162,E1101,102,,,3600,13000,E1101.2
28162,G1203,102,,,3600,13000,G1203.2
28162,OB1520,102,,,3600,13000,OB1520.2
28162,OC1310,103,,,3600,13000,OC1310.3
28162,OH1401,102,,,3600,13000,OH1401.2
28162,OI1003,101,,,3600,13000,OI1003.1
28107,ADVHS01,131,,,3600,13000,ADVHS01.31
28107,C0904,103,,,3600,13000,C0904.3
28107,E1101,105,,,3600,13000,E1101.5
28107,G1203,103,,,3600,13000,G1203.3
28107,H1201B,101,,,3600,13000,H1201B.1
28107,L1301,101,,,3600,13000,L1301.1
28107,OI1305,103,,,3600,13000,OI1305.3
28107,OJ1203,102,,,3600,13000,OJ1203.2
28174,A1105,102,,,3600,13000,A1105.2
28174,ADVHS01,128,,,3600,13000,ADVHS01.28
28174,C0904,103,,,3600,13000,C0904.3
28174,E1101,103,,,3600,13000,E1101.3
28174,G1205,101,,,3600,13000,G1205.1
28174,H1201B,101,,,3600,13000,H1201B.1
28174,L1301,101,,,3600,13000,L1301.1
28174,OI1003,105,,,3600,13000,OI1003.5
28174,OJ1203,102,,,3600,13000,OJ1203.2
28025,ADVHS01,103,,,3600,13000,ADVHS01.3
28025,C0904,101,,,3600,13000,C0904.1
28025,E1101,106,,,3600,13000,E1101.6
28025,OH1305,103,,,3600,13000,OH1305.3
28025,OI1003,101,,,3600,13000,OI1003.1
28025,OJ1203,101,,,3600,13000,OJ1203.1
29058,A1006,102,,,3600,13000,A1006.2
29058,ADVHS01,112,,,3600,13000,ADVHS01.12
29058,B1001,104,,,3600,13000,B1001.4
29058,E1001,104,,,3600,13000,E1001.4
29058,G1004,104,,,3600,13000,G1004.4
29058,I1214,103,,,3600,13000,I1214.3
29058,OI1003,105,,,3600,13000,OI1003.5
29058,OZ1323,101,,,3600,13000,OZ1323.1
28049,A1105,102,,,3600,13000,A1105.2
28049,ADVHS01,103,,,3600,13000,ADVHS01.3
28049,E1101,106,,,3600,13000,E1101.6
28049,G1203,104,,,3600,13000,G1203.4
28049,I1215,101,,,3600,13000,I1215.1
28049,L1301,103,,,3600,13000,L1301.3
28049,OC1310,102,,,3600,13000,OC1310.2
28049,OH1305,102,,,3600,13000,OH1305.2
28049,OI1003,105,,,3600,13000,OI1003.5
30061,A0901,102,,,3600,13000,A0901.2
30061,ADVHS01,128,,,3600,13000,ADVHS01.28
30061,B0901,103,,,3600,13000,B0901.3
30061,E0901,101,,,3600,13000,E0901.1
30061,G0901,105,,,3600,13000,G0901.5
30061,H0904,104,,,3600,13000,H0904.4
30061,I1003,102,,,3600,13000,I1003.2
30061,J0901,102,,,3600,13000,J0901.2
30101,A0901,101,,,3600,13000,A0901.1
30101,ADVHS01,124,,,3600,13000,ADVHS01.24
30101,B0901,103,,,3600,13000,B0901.3
30101,C0904,102,,,3600,13000,C0904.2
30101,E0901,102,,,3600,13000,E0901.2
30101,G0901,103,,,3600,13000,G0901.3
30101,H0904,101,,,3600,13000,H0904.1
30101,I0903,103,,,3600,13000,I0903.3
30101,J0903,101,,,3600,13000,J0903.1
28008,A1105,102,,,3600,13000,A1105.2
28008,ADVHS01,134,,,3600,13000,ADVHS01.34
28008,C0907,101,,,3600,13000,C0907.1
28008,E1101,101,,,3600,13000,E1101.1
28008,H1206,102,,,3600,13000,H1206.2
28008,OI1003,103,,,3600,13000,OI1003.3
28008,OJ1203,101,,,3600,13000,OJ1203.1
29161,A1006,103,,,3600,13000,A1006.3
29161,ADVHS01,130,,,3600,13000,ADVHS01.30
29161,B1001,105,,,3600,13000,B1001.5
29161,E1001,103,,,3600,13000,E1001.3
29161,I1214,103,,,3600,13000,I1214.3
29161,OI1003,101,,,3600,13000,OI1003.1
29161,OZ1207,101,,,3600,13000,OZ1207.1
29161,OZ1323,102,,,3600,13000,OZ1323.2
27162,ADVHS01,134,,,3600,13000,ADVHS01.34
27162,E1201,101,,,3600,13000,E1201.1
27162,G1201,105,,,3600,13000,G1201.5
27162,L1304,102,,,3600,13000,L1304.2
27162,OB1532,101,,,3600,13000,OB1532.1
27162,OC1310,102,,,3600,13000,OC1310.2
27162,OH1501,101,,,3600,13000,OH1501.1
27162,OI1305,102,,,3600,13000,OI1305.2
27147,ADVHS01,119,,,3600,13000,ADVHS01.19
27147,C0907,101,,,3600,13000,C0907.1
27147,E1201,106,,,3600,13000,E1201.6
27147,G1201,103,,,3600,13000,G1201.3
27147,I1204,101,,,3600,13000,I1204.1
27147,J1203,102,,,3600,13000,J1203.2
27147,L1301,101,,,3600,13000,L1301.1
27147,OA1322,102,,,3600,13000,OA1322.2
27147,OH1306,101,,,3600,13000,OH1306.1
29132,A1006,102,,,3600,13000,A1006.2
29132,ADVHS01,133,,,3600,13000,ADVHS01.33
29132,B1001,105,,,3600,13000,B1001.5
29132,B1006,102,,,3600,13000,B1006.2
29132,C0905,101,,,3600,13000,C0905.1
29132,E1001,101,,,3600,13000,E1001.1
29132,G1004,102,,,3600,13000,G1004.2
29132,H1001,102,,,3600,13000,H1001.2
29132,I1211,102,,,3600,13000,I1211.2
28062,A1105,101,,,3600,13000,A1105.1
28062,ADVHS01,131,,,3600,13000,ADVHS01.31
28062,C0904,101,,,3600,13000,C0904.1
28062,E1101,103,,,3600,13000,E1101.3
28062,G1203,101,,,3600,13000,G1203.1
28062,L1301,103,,,3600,13000,L1301.3
28062,OI1305,103,,,3600,13000,OI1305.3
28062,OJ1204,101,,,3600,13000,OJ1204.1
27076,A1204,103,,,3600,13000,A1204.3
27076,ADVHS01,134,,,3600,13000,ADVHS01.34
27076,C0905,101,,,3600,13000,C0905.1
27076,E1201,105,,,3600,13000,E1201.5
27076,G1201,106,,,3600,13000,G1201.6
27076,J1203,103,,,3600,13000,J1203.3
27076,L1304,103,,,3600,13000,L1304.3
27076,OH1501,101,,,3600,13000,OH1501.1
28077,A1006,104,,,3600,13000,A1006.4
28077,ADVHS01,126,,,3600,13000,ADVHS01.26
28077,B1001,106,,,3600,13000,B1001.6
28077,B1006,101,,,3600,13000,B1006.1
28077,E1001,101,,,3600,13000,E1001.1
28077,G1004,104,,,3600,13000,G1004.4
28077,H1001,101,,,3600,13000,H1001.1
28077,I1003,105,,,3600,13000,I1003.5
28077,OJ1204,101,,,3600,13000,OJ1204.1
28081,A1105,101,,,3600,13000,A1105.1
28081,ADVHS01,120,,,3600,13000,ADVHS01.20
28081,E1101,102,,,3600,13000,E1101.2
28081,OC1311,101,,,3600,13000,OC1311.1
28081,OH1305,103,,,3600,13000,OH1305.3
28081,OI1003,103,,,3600,13000,OI1003.3
27095,ADVHS01,133,,,3600,13000,ADVHS01.33
27095,E1201,105,,,3600,13000,E1201.5
27095,G1201,102,,,3600,13000,G1201.2
27095,I1208,101,,,3600,13000,I1208.1
27095,J1203,105,,,3600,13000,J1203.5
27095,L1303,101,,,3600,13000,L1303.1
27095,OH1306,101,,,3600,13000,OH1306.1
27095,OI1303,102,,,3600,13000,OI1303.2
28040,ADVHS01,127,,,3600,13000,ADVHS01.27
28040,E1101,105,,,3600,13000,E1101.5
28040,G1203,101,,,3600,13000,G1203.1
28040,I1204,101,,,3600,13000,I1204.1
