SchoolID,StudentID,SectionID,CourseID,TermID
Columbus Middle School,M2026359,ENG7.3,ENG7,2026-2027
Columbus Middle School,M2026359,MATH7.2,MATH7,2026-2027
Columbus Middle School,M2026359,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026359,PE7.6,PE7,2026-2027
Columbus Middle School,M2026359,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026359,SPAN7.9,SPAN7,2026-2027
Columbus Middle School,M2026359,SS7.6,SS7,2026-2027
Columbus Middle School,M2026360,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026360,DRAMA_MS.3,DRAMA_MS,2026-2027
Columbus Middle School,M2026360,ENG7.2,ENG7,2026-2027
Columbus Middle School,M2026360,MATH7.2,MATH7,2026-2027
Columbus Middle School,M2026360,PE7.3,PE7,2026-2027
Columbus Middle School,M2026360,SCI7.9,SCI7,2026-2027
Columbus Middle School,M2026360,SPAN7.9,SPAN7,2026-2027
Columbus Middle School,M2026360,SS7.7,SS7,2026-2027
Columbus Middle School,M2026361,ADV_MS.13,ADV_MS,2026-2027
Columbus Middle School,M2026361,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026361,MATH7.3,MATH7,2026-2027
Columbus Middle School,M2026361,PE7.3,PE7,2026-2027
Columbus Middle School,M2026361,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026361,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026361,SS7.6,SS7,2026-2027
Columbus Middle School,M2026361,TECH_MS.1,TECH_MS,2026-2027
Columbus Middle School,M2026362,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026362,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026362,MATH7.4,MATH7,2026-2027
Columbus Middle School,M2026362,PE7.10,PE7,2026-2027
Columbus Middle School,M2026362,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026362,SPAN7.7,SPAN7,2026-2027
Columbus Middle School,M2026362,SS7.5,SS7,2026-2027
Columbus Middle School,M2026362,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026363,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026363,DRAMA_MS.3,DRAMA_MS,2026-2027
Columbus Middle School,M2026363,ENG7.8,ENG7,2026-2027
Columbus Middle School,M2026363,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026363,PE7.9,PE7,2026-2027
Columbus Middle School,M2026363,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026363,SPAN7.3,SPAN7,2026-2027
Columbus Middle School,M2026363,SS7.7,SS7,2026-2027
Columbus Middle School,M2026364,ADV_MS.17,ADV_MS,2026-2027
Columbus Middle School,M2026364,ENG7.8,ENG7,2026-2027
Columbus Middle School,M2026364,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026364,PE7.8,PE7,2026-2027
Columbus Middle School,M2026364,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026364,SPAN7.7,SPAN7,2026-2027
Columbus Middle School,M2026364,SS7.1,SS7,2026-2027
Columbus Middle School,M2026364,TECH_MS.1,TECH_MS,2026-2027
Columbus Middle School,M2026365,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026365,ART_MS.4,ART_MS,2026-2027
Columbus Middle School,M2026365,ENG7.8,ENG7,2026-2027
Columbus Middle School,M2026365,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026365,PE7.4,PE7,2026-2027
Columbus Middle School,M2026365,SCI7.4,SCI7,2026-2027
Columbus Middle School,M2026365,SPAN7.5,SPAN7,2026-2027
Columbus Middle School,M2026365,SS7.4,SS7,2026-2027
Columbus Middle School,M2026366,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026366,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026366,MATH7.1,MATH7,2026-2027
Columbus Middle School,M2026366,PE7.9,PE7,2026-2027
Columbus Middle School,M2026366,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026366,SPAN7.1,SPAN7,2026-2027
Columbus Middle School,M2026366,SS7.3,SS7,2026-2027
Columbus Middle School,M2026366,TECH_MS.3,TECH_MS,2026-2027
Columbus Middle School,M2026367,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026367,ENG7.6,ENG7,2026-2027
Columbus Middle School,M2026367,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026367,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026367,PE7.7,PE7,2026-2027
Columbus Middle School,M2026367,SCI7.4,SCI7,2026-2027
Columbus Middle School,M2026367,SPAN7.6,SPAN7,2026-2027
Columbus Middle School,M2026367,SS7.3,SS7,2026-2027
Columbus Middle School,M2026368,ADV_MS.13,ADV_MS,2026-2027
Columbus Middle School,M2026368,ENG7.2,ENG7,2026-2027
Columbus Middle School,M2026368,MATH7.5,MATH7,2026-2027
Columbus Middle School,M2026368,PE7.1,PE7,2026-2027
Columbus Middle School,M2026368,SCI7.8,SCI7,2026-2027
Columbus Middle School,M2026368,SPAN7.1,SPAN7,2026-2027
Columbus Middle School,M2026368,SS7.2,SS7,2026-2027
Columbus Middle School,M2026368,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026369,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026369,ENG7.7,ENG7,2026-2027
Columbus Middle School,M2026369,MATH7.4,MATH7,2026-2027
Columbus Middle School,M2026369,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026369,PE7.9,PE7,2026-2027
Columbus Middle School,M2026369,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026369,SPAN7.3,SPAN7,2026-2027
Columbus Middle School,M2026369,SS7.3,SS7,2026-2027
Columbus Middle School,M2026370,ADV_MS.14,ADV_MS,2026-2027
Columbus Middle School,M2026370,ENG7.2,ENG7,2026-2027
Columbus Middle School,M2026370,MATH7.4,MATH7,2026-2027
Columbus Middle School,M2026370,MUS_MS.2,MUS_MS,2026-2027
Columbus Middle School,M2026370,PE7.8,PE7,2026-2027
Columbus Middle School,M2026370,SCI7.7,SCI7,2026-2027
Columbus Middle School,M2026370,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026370,SS7.9,SS7,2026-2027
Columbus Middle School,M2026370,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026371,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026371,ENG7.3,ENG7,2026-2027
Columbus Middle School,M2026371,MATH7.8,MATH7,2026-2027
Columbus Middle School,M2026371,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026371,PE7.6,PE7,2026-2027
Columbus Middle School,M2026371,SCI7.8,SCI7,2026-2027
Columbus Middle School,M2026371,SPAN7.1,SPAN7,2026-2027
Columbus Middle School,M2026371,SS7.9,SS7,2026-2027
Columbus Middle School,M2026372,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026372,DRAMA_MS.3,DRAMA_MS,2026-2027
Columbus Middle School,M2026372,ENG7.3,ENG7,2026-2027
Columbus Middle School,M2026372,MATH7.8,MATH7,2026-2027
Columbus Middle School,M2026372,PE7.10,PE7,2026-2027
Columbus Middle School,M2026372,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026372,SPAN7.9,SPAN7,2026-2027
Columbus Middle School,M2026372,SS7.3,SS7,2026-2027
Columbus Middle School,M2026373,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026373,ENG7.10,ENG7,2026-2027
Columbus Middle School,M2026373,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026373,PE7.8,PE7,2026-2027
Columbus Middle School,M2026373,SCI7.3,SCI7,2026-2027
Columbus Middle School,M2026373,SPAN7.6,SPAN7,2026-2027
Columbus Middle School,M2026373,SS7.4,SS7,2026-2027
Columbus Middle School,M2026373,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026374,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026374,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026374,ENG7.5,ENG7,2026-2027
Columbus Middle School,M2026374,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026374,PE7.7,PE7,2026-2027
Columbus Middle School,M2026374,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026374,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026374,SS7.6,SS7,2026-2027
Columbus Middle School,M2026375,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026375,ENG7.2,ENG7,2026-2027
Columbus Middle School,M2026375,MATH7.2,MATH7,2026-2027
Columbus Middle School,M2026375,PE7.6,PE7,2026-2027
Columbus Middle School,M2026375,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026375,SPAN7.9,SPAN7,2026-2027
Columbus Middle School,M2026375,SS7.8,SS7,2026-2027
Columbus Middle School,M2026375,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026376,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026376,ENG7.10,ENG7,2026-2027
Columbus Middle School,M2026376,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026376,PE7.8,PE7,2026-2027
Columbus Middle School,M2026376,SCI7.4,SCI7,2026-2027
Columbus Middle School,M2026376,SPAN7.6,SPAN7,2026-2027
Columbus Middle School,M2026376,SS7.9,SS7,2026-2027
Columbus Middle School,M2026376,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026377,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026377,ART_MS.4,ART_MS,2026-2027
Columbus Middle School,M2026377,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026377,MATH7.5,MATH7,2026-2027
Columbus Middle School,M2026377,PE7.5,PE7,2026-2027
Columbus Middle School,M2026377,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026377,SPAN7.5,SPAN7,2026-2027
Columbus Middle School,M2026377,SS7.7,SS7,2026-2027
Columbus Middle School,M2026378,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026378,ENG7.6,ENG7,2026-2027
Columbus Middle School,M2026378,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026378,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026378,PE7.2,PE7,2026-2027
Columbus Middle School,M2026378,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026378,SPAN7.1,SPAN7,2026-2027
Columbus Middle School,M2026378,SS7.10,SS7,2026-2027
Columbus Middle School,M2026379,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026379,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026379,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026379,MATH7.4,MATH7,2026-2027
Columbus Middle School,M2026379,PE7.5,PE7,2026-2027
Columbus Middle School,M2026379,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026379,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026379,SS7.4,SS7,2026-2027
Columbus Middle School,M2026380,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026380,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026380,MATH7.3,MATH7,2026-2027
Columbus Middle School,M2026380,MUS_MS.2,MUS_MS,2026-2027
Columbus Middle School,M2026380,PE7.10,PE7,2026-2027
Columbus Middle School,M2026380,SCI7.9,SCI7,2026-2027
Columbus Middle School,M2026380,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026380,SS7.5,SS7,2026-2027
Columbus Middle School,M2026381,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026381,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026381,MATH7.6,MATH7,2026-2027
Columbus Middle School,M2026381,PE7.7,PE7,2026-2027
Columbus Middle School,M2026381,SCI7.4,SCI7,2026-2027
Columbus Middle School,M2026381,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026381,SS7.1,SS7,2026-2027
Columbus Middle School,M2026381,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026382,ADV_MS.14,ADV_MS,2026-2027
Columbus Middle School,M2026382,ENG7.5,ENG7,2026-2027
Columbus Middle School,M2026382,MATH7.3,MATH7,2026-2027
Columbus Middle School,M2026382,PE7.6,PE7,2026-2027
Columbus Middle School,M2026382,SCI7.6,SCI7,2026-2027
Columbus Middle School,M2026382,SPAN7.8,SPAN7,2026-2027
Columbus Middle School,M2026382,SS7.6,SS7,2026-2027
Columbus Middle School,M2026382,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026383,ADV_MS.21,ADV_MS,2026-2027
Columbus Middle School,M2026383,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026383,ENG7.4,ENG7,2026-2027
Columbus Middle School,M2026383,MATH7.6,MATH7,2026-2027
Columbus Middle School,M2026383,PE7.6,PE7,2026-2027
Columbus Middle School,M2026383,SCI7.10,SCI7,2026-2027
Columbus Middle School,M2026383,SPAN7.1,SPAN7,2026-2027
Columbus Middle School,M2026383,SS7.4,SS7,2026-2027
Columbus Middle School,M2026384,ADV_MS.21,ADV_MS,2026-2027
Columbus Middle School,M2026384,ART_MS.3,ART_MS,2026-2027
Columbus Middle School,M2026384,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026384,MATH7.4,MATH7,2026-2027
Columbus Middle School,M2026384,PE7.10,PE7,2026-2027
Columbus Middle School,M2026384,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026384,SPAN7.8,SPAN7,2026-2027
Columbus Middle School,M2026384,SS7.2,SS7,2026-2027
Columbus Middle School,M2026385,ADV_MS.12,ADV_MS,2026-2027
Columbus Middle School,M2026385,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026385,MATH7.8,MATH7,2026-2027
Columbus Middle School,M2026385,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026385,PE7.10,PE7,2026-2027
Columbus Middle School,M2026385,SCI7.8,SCI7,2026-2027
Columbus Middle School,M2026385,SPAN7.6,SPAN7,2026-2027
Columbus Middle School,M2026385,SS7.2,SS7,2026-2027
Columbus Middle School,M2026386,ADV_MS.15,ADV_MS,2026-2027
Columbus Middle School,M2026386,ENG7.6,ENG7,2026-2027
Columbus Middle School,M2026386,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026386,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026386,PE7.7,PE7,2026-2027
Columbus Middle School,M2026386,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026386,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026386,SS7.8,SS7,2026-2027
Columbus Middle School,M2026387,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026387,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026387,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026387,MATH7.2,MATH7,2026-2027
Columbus Middle School,M2026387,PE7.1,PE7,2026-2027
Columbus Middle School,M2026387,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026387,SPAN7.5,SPAN7,2026-2027
Columbus Middle School,M2026387,SS7.6,SS7,2026-2027
Columbus Middle School,M2026388,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026388,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026388,MATH7.5,MATH7,2026-2027
Columbus Middle School,M2026388,MUS_MS.5,MUS_MS,2026-2027
Columbus Middle School,M2026388,PE7.10,PE7,2026-2027
Columbus Middle School,M2026388,SCI7.3,SCI7,2026-2027
Columbus Middle School,M2026388,SPAN7.1,SPAN7,2026-2027
Columbus Middle School,M2026388,SS7.8,SS7,2026-2027
Columbus Middle School,M2026389,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026389,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026389,ENG7.3,ENG7,2026-2027
Columbus Middle School,M2026389,MATH7.1,MATH7,2026-2027
Columbus Middle School,M2026389,PE7.1,PE7,2026-2027
Columbus Middle School,M2026389,SCI7.3,SCI7,2026-2027
Columbus Middle School,M2026389,SPAN7.9,SPAN7,2026-2027
Columbus Middle School,M2026389,SS7.6,SS7,2026-2027
Columbus Middle School,M2026390,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026390,DRAMA_MS.3,DRAMA_MS,2026-2027
Columbus Middle School,M2026390,ENG7.2,ENG7,2026-2027
Columbus Middle School,M2026390,MATH7.1,MATH7,2026-2027
Columbus Middle School,M2026390,PE7.9,PE7,2026-2027
Columbus Middle School,M2026390,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026390,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026390,SS7.1,SS7,2026-2027
Columbus Middle School,M2026391,ADV_MS.16,ADV_MS,2026-2027
Columbus Middle School,M2026391,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026391,MATH7.4,MATH7,2026-2027
Columbus Middle School,M2026391,PE7.3,PE7,2026-2027
Columbus Middle School,M2026391,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026391,SPAN7.8,SPAN7,2026-2027
Columbus Middle School,M2026391,SS7.8,SS7,2026-2027
Columbus Middle School,M2026391,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026392,ADV_MS.8,ADV_MS,2026-2027
Columbus Middle School,M2026392,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026392,MATH7.2,MATH7,2026-2027
Columbus Middle School,M2026392,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026392,PE7.7,PE7,2026-2027
Columbus Middle School,M2026392,SCI7.9,SCI7,2026-2027
Columbus Middle School,M2026392,SPAN7.6,SPAN7,2026-2027
Columbus Middle School,M2026392,SS7.1,SS7,2026-2027
Columbus Middle School,M2026393,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026393,DRAMA_MS.2,DRAMA_MS,2026-2027
Columbus Middle School,M2026393,ENG7.6,ENG7,2026-2027
Columbus Middle School,M2026393,MATH7.5,MATH7,2026-2027
Columbus Middle School,M2026393,PE7.1,PE7,2026-2027
Columbus Middle School,M2026393,SCI7.6,SCI7,2026-2027
Columbus Middle School,M2026393,SPAN7.3,SPAN7,2026-2027
Columbus Middle School,M2026393,SS7.3,SS7,2026-2027
Columbus Middle School,M2026394,ADV_MS.8,ADV_MS,2026-2027
Columbus Middle School,M2026394,DRAMA_MS.3,DRAMA_MS,2026-2027
Columbus Middle School,M2026394,ENG7.5,ENG7,2026-2027
Columbus Middle School,M2026394,MATH7.5,MATH7,2026-2027
Columbus Middle School,M2026394,PE7.8,PE7,2026-2027
Columbus Middle School,M2026394,SCI7.3,SCI7,2026-2027
Columbus Middle School,M2026394,SPAN7.2,SPAN7,2026-2027
Columbus Middle School,M2026394,SS7.9,SS7,2026-2027
Columbus Middle School,M2026395,ADV_MS.7,ADV_MS,2026-2027
Columbus Middle School,M2026395,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026395,MATH7.1,MATH7,2026-2027
Columbus Middle School,M2026395,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026395,PE7.4,PE7,2026-2027
Columbus Middle School,M2026395,SCI7.9,SCI7,2026-2027
Columbus Middle School,M2026395,SPAN7.6,SPAN7,2026-2027
Columbus Middle School,M2026395,SS7.8,SS7,2026-2027
Columbus Middle School,M2026396,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026396,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026396,ENG7.10,ENG7,2026-2027
Columbus Middle School,M2026396,MATH7.1,MATH7,2026-2027
Columbus Middle School,M2026396,PE7.5,PE7,2026-2027
Columbus Middle School,M2026396,SCI7.6,SCI7,2026-2027
Columbus Middle School,M2026396,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026396,SS7.9,SS7,2026-2027
Columbus Middle School,M2026397,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026397,DRAMA_MS.3,DRAMA_MS,2026-2027
Columbus Middle School,M2026397,ENG7.3,ENG7,2026-2027
Columbus Middle School,M2026397,MATH7.4,MATH7,2026-2027
Columbus Middle School,M2026397,PE7.1,PE7,2026-2027
Columbus Middle School,M2026397,SCI7.4,SCI7,2026-2027
Columbus Middle School,M2026397,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026397,SS7.2,SS7,2026-2027
Columbus Middle School,M2026398,ADV_MS.13,ADV_MS,2026-2027
Columbus Middle School,M2026398,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026398,ENG7.8,ENG7,2026-2027
Columbus Middle School,M2026398,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026398,PE7.5,PE7,2026-2027
Columbus Middle School,M2026398,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026398,SPAN7.5,SPAN7,2026-2027
Columbus Middle School,M2026398,SS7.6,SS7,2026-2027
Columbus Middle School,M2026399,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026399,ART_MS.3,ART_MS,2026-2027
Columbus Middle School,M2026399,ENG7.7,ENG7,2026-2027
Columbus Middle School,M2026399,MATH7.4,MATH7,2026-2027
Columbus Middle School,M2026399,PE7.5,PE7,2026-2027
Columbus Middle School,M2026399,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026399,SPAN7.3,SPAN7,2026-2027
Columbus Middle School,M2026399,SS7.2,SS7,2026-2027
Columbus Middle School,M2026400,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026400,DRAMA_MS.2,DRAMA_MS,2026-2027
Columbus Middle School,M2026400,ENG7.6,ENG7,2026-2027
Columbus Middle School,M2026400,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026400,PE7.3,PE7,2026-2027
Columbus Middle School,M2026400,SCI7.4,SCI7,2026-2027
Columbus Middle School,M2026400,SPAN7.5,SPAN7,2026-2027
Columbus Middle School,M2026400,SS7.3,SS7,2026-2027
Columbus Middle School,M2026401,ADV_MS.8,ADV_MS,2026-2027
Columbus Middle School,M2026401,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026401,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026401,PE8.9,PE8,2026-2027
Columbus Middle School,M2026401,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026401,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026401,SS8.7,SS8,2026-2027
Columbus Middle School,M2026401,TECH_MS.1,TECH_MS,2026-2027
Columbus Middle School,M2026402,ADV_MS.8,ADV_MS,2026-2027
Columbus Middle School,M2026402,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026402,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026402,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026402,PE8.7,PE8,2026-2027
Columbus Middle School,M2026402,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026402,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026402,SS8.6,SS8,2026-2027
Columbus Middle School,M2026403,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026403,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026403,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026403,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026403,PE8.10,PE8,2026-2027
Columbus Middle School,M2026403,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026403,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026403,SS8.10,SS8,2026-2027
Columbus Middle School,M2026404,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026404,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026404,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026404,MUS_MS.5,MUS_MS,2026-2027
Columbus Middle School,M2026404,PE8.9,PE8,2026-2027
Columbus Middle School,M2026404,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026404,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026404,SS8.8,SS8,2026-2027
Columbus Middle School,M2026405,ADV_MS.9,ADV_MS,2026-2027
Columbus Middle School,M2026405,ENG8.10,ENG8,2026-2027
Columbus Middle School,M2026405,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026405,MUS_MS.2,MUS_MS,2026-2027
Columbus Middle School,M2026405,PE8.3,PE8,2026-2027
Columbus Middle School,M2026405,SCI8.1,SCI8,2026-2027
