sourcedId,status,dateLastModified,classSourcedId,schoolSourcedId,userSourcedId,role,primary,beginDate,endDate
enr-s-M2026319-ADV_MS.6,active,2026-04-26T07:42:10.000Z,class-ADV_MS.6,school-columbus-middle-school,student-M2026319,student,false,2026-08-01,2027-05-31
enr-s-M2026319-DRAMA_MS.3,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.3,school-columbus-middle-school,student-M2026319,student,false,2026-08-01,2027-05-31
enr-s-M2026319-ENG7.7,active,2026-04-26T07:42:10.000Z,class-ENG7.7,school-columbus-middle-school,student-M2026319,student,false,2026-08-01,2027-05-31
enr-s-M2026319-MATH7.8,active,2026-04-26T07:42:10.000Z,class-MATH7.8,school-columbus-middle-school,student-M2026319,student,false,2026-08-01,2027-05-31
enr-s-M2026319-PE7.3,active,2026-04-26T07:42:10.000Z,class-PE7.3,school-columbus-middle-school,student-M2026319,student,false,2026-08-01,2027-05-31
enr-s-M2026319-SCI7.3,active,2026-04-26T07:42:10.000Z,class-SCI7.3,school-columbus-middle-school,student-M2026319,student,false,2026-08-01,2027-05-31
enr-s-M2026319-SPAN7.5,active,2026-04-26T07:42:10.000Z,class-SPAN7.5,school-columbus-middle-school,student-M2026319,student,false,2026-08-01,2027-05-31
enr-s-M2026319-SS7.5,active,2026-04-26T07:42:10.000Z,class-SS7.5,school-columbus-middle-school,student-M2026319,student,false,2026-08-01,2027-05-31
enr-s-M2026320-ADV_MS.12,active,2026-04-26T07:42:10.000Z,class-ADV_MS.12,school-columbus-middle-school,student-M2026320,student,false,2026-08-01,2027-05-31
enr-s-M2026320-ART_MS.3,active,2026-04-26T07:42:10.000Z,class-ART_MS.3,school-columbus-middle-school,student-M2026320,student,false,2026-08-01,2027-05-31
enr-s-M2026320-ENG7.3,active,2026-04-26T07:42:10.000Z,class-ENG7.3,school-columbus-middle-school,student-M2026320,student,false,2026-08-01,2027-05-31
enr-s-M2026320-MATH7.1,active,2026-04-26T07:42:10.000Z,class-MATH7.1,school-columbus-middle-school,student-M2026320,student,false,2026-08-01,2027-05-31
enr-s-M2026320-PE7.9,active,2026-04-26T07:42:10.000Z,class-PE7.9,school-columbus-middle-school,student-M2026320,student,false,2026-08-01,2027-05-31
enr-s-M2026320-SCI7.7,active,2026-04-26T07:42:10.000Z,class-SCI7.7,school-columbus-middle-school,student-M2026320,student,false,2026-08-01,2027-05-31
enr-s-M2026320-SPAN7.6,active,2026-04-26T07:42:10.000Z,class-SPAN7.6,school-columbus-middle-school,student-M2026320,student,false,2026-08-01,2027-05-31
enr-s-M2026320-SS7.1,active,2026-04-26T07:42:10.000Z,class-SS7.1,school-columbus-middle-school,student-M2026320,student,false,2026-08-01,2027-05-31
enr-s-M2026321-ADV_MS.15,active,2026-04-26T07:42:10.000Z,class-ADV_MS.15,school-columbus-middle-school,student-M2026321,student,false,2026-08-01,2027-05-31
enr-s-M2026321-ART_MS.5,active,2026-04-26T07:42:10.000Z,class-ART_MS.5,school-columbus-middle-school,student-M2026321,student,false,2026-08-01,2027-05-31
enr-s-M2026321-ENG7.5,active,2026-04-26T07:42:10.000Z,class-ENG7.5,school-columbus-middle-school,student-M2026321,student,false,2026-08-01,2027-05-31
enr-s-M2026321-MATH7.7,active,2026-04-26T07:42:10.000Z,class-MATH7.7,school-columbus-middle-school,student-M2026321,student,false,2026-08-01,2027-05-31
enr-s-M2026321-PE7.2,active,2026-04-26T07:42:10.000Z,class-PE7.2,school-columbus-middle-school,student-M2026321,student,false,2026-08-01,2027-05-31
enr-s-M2026321-SCI7.8,active,2026-04-26T07:42:10.000Z,class-SCI7.8,school-columbus-middle-school,student-M2026321,student,false,2026-08-01,2027-05-31
enr-s-M2026321-SPAN7.2,active,2026-04-26T07:42:10.000Z,class-SPAN7.2,school-columbus-middle-school,student-M2026321,student,false,2026-08-01,2027-05-31
enr-s-M2026321-SS7.2,active,2026-04-26T07:42:10.000Z,class-SS7.2,school-columbus-middle-school,student-M2026321,student,false,2026-08-01,2027-05-31
enr-s-M2026322-ADV_MS.13,active,2026-04-26T07:42:10.000Z,class-ADV_MS.13,school-columbus-middle-school,student-M2026322,student,false,2026-08-01,2027-05-31
enr-s-M2026322-ENG7.6,active,2026-04-26T07:42:10.000Z,class-ENG7.6,school-columbus-middle-school,student-M2026322,student,false,2026-08-01,2027-05-31
enr-s-M2026322-MATH7.3,active,2026-04-26T07:42:10.000Z,class-MATH7.3,school-columbus-middle-school,student-M2026322,student,false,2026-08-01,2027-05-31
enr-s-M2026322-PE7.8,active,2026-04-26T07:42:10.000Z,class-PE7.8,school-columbus-middle-school,student-M2026322,student,false,2026-08-01,2027-05-31
enr-s-M2026322-SCI7.3,active,2026-04-26T07:42:10.000Z,class-SCI7.3,school-columbus-middle-school,student-M2026322,student,false,2026-08-01,2027-05-31
enr-s-M2026322-SPAN7.2,active,2026-04-26T07:42:10.000Z,class-SPAN7.2,school-columbus-middle-school,student-M2026322,student,false,2026-08-01,2027-05-31
enr-s-M2026322-SS7.10,active,2026-04-26T07:42:10.000Z,class-SS7.10,school-columbus-middle-school,student-M2026322,student,false,2026-08-01,2027-05-31
enr-s-M2026322-TECH_MS.3,active,2026-04-26T07:42:10.000Z,class-TECH_MS.3,school-columbus-middle-school,student-M2026322,student,false,2026-08-01,2027-05-31
enr-s-M2026323-ADV_MS.28,active,2026-04-26T07:42:10.000Z,class-ADV_MS.28,school-columbus-middle-school,student-M2026323,student,false,2026-08-01,2027-05-31
enr-s-M2026323-DRAMA_MS.3,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.3,school-columbus-middle-school,student-M2026323,student,false,2026-08-01,2027-05-31
enr-s-M2026323-ENG7.1,active,2026-04-26T07:42:10.000Z,class-ENG7.1,school-columbus-middle-school,student-M2026323,student,false,2026-08-01,2027-05-31
enr-s-M2026323-MATH7.8,active,2026-04-26T07:42:10.000Z,class-MATH7.8,school-columbus-middle-school,student-M2026323,student,false,2026-08-01,2027-05-31
enr-s-M2026323-PE7.4,active,2026-04-26T07:42:10.000Z,class-PE7.4,school-columbus-middle-school,student-M2026323,student,false,2026-08-01,2027-05-31
enr-s-M2026323-SCI7.5,active,2026-04-26T07:42:10.000Z,class-SCI7.5,school-columbus-middle-school,student-M2026323,student,false,2026-08-01,2027-05-31
enr-s-M2026323-SPAN7.5,active,2026-04-26T07:42:10.000Z,class-SPAN7.5,school-columbus-middle-school,student-M2026323,student,false,2026-08-01,2027-05-31
enr-s-M2026323-SS7.3,active,2026-04-26T07:42:10.000Z,class-SS7.3,school-columbus-middle-school,student-M2026323,student,false,2026-08-01,2027-05-31
enr-s-M2026324-ADV_MS.13,active,2026-04-26T07:42:10.000Z,class-ADV_MS.13,school-columbus-middle-school,student-M2026324,student,false,2026-08-01,2027-05-31
enr-s-M2026324-ART_MS.5,active,2026-04-26T07:42:10.000Z,class-ART_MS.5,school-columbus-middle-school,student-M2026324,student,false,2026-08-01,2027-05-31
enr-s-M2026324-ENG7.7,active,2026-04-26T07:42:10.000Z,class-ENG7.7,school-columbus-middle-school,student-M2026324,student,false,2026-08-01,2027-05-31
enr-s-M2026324-MATH7.4,active,2026-04-26T07:42:10.000Z,class-MATH7.4,school-columbus-middle-school,student-M2026324,student,false,2026-08-01,2027-05-31
enr-s-M2026324-PE7.3,active,2026-04-26T07:42:10.000Z,class-PE7.3,school-columbus-middle-school,student-M2026324,student,false,2026-08-01,2027-05-31
enr-s-M2026324-SCI7.7,active,2026-04-26T07:42:10.000Z,class-SCI7.7,school-columbus-middle-school,student-M2026324,student,false,2026-08-01,2027-05-31
enr-s-M2026324-SPAN7.4,active,2026-04-26T07:42:10.000Z,class-SPAN7.4,school-columbus-middle-school,student-M2026324,student,false,2026-08-01,2027-05-31
enr-s-M2026324-SS7.2,active,2026-04-26T07:42:10.000Z,class-SS7.2,school-columbus-middle-school,student-M2026324,student,false,2026-08-01,2027-05-31
enr-s-M2026325-ADV_MS.1,active,2026-04-26T07:42:10.000Z,class-ADV_MS.1,school-columbus-middle-school,student-M2026325,student,false,2026-08-01,2027-05-31
enr-s-M2026325-ENG7.4,active,2026-04-26T07:42:10.000Z,class-ENG7.4,school-columbus-middle-school,student-M2026325,student,false,2026-08-01,2027-05-31
enr-s-M2026325-MATH7.5,active,2026-04-26T07:42:10.000Z,class-MATH7.5,school-columbus-middle-school,student-M2026325,student,false,2026-08-01,2027-05-31
enr-s-M2026325-MUS_MS.2,active,2026-04-26T07:42:10.000Z,class-MUS_MS.2,school-columbus-middle-school,student-M2026325,student,false,2026-08-01,2027-05-31
enr-s-M2026325-PE7.6,active,2026-04-26T07:42:10.000Z,class-PE7.6,school-columbus-middle-school,student-M2026325,student,false,2026-08-01,2027-05-31
enr-s-M2026325-SCI7.10,active,2026-04-26T07:42:10.000Z,class-SCI7.10,school-columbus-middle-school,student-M2026325,student,false,2026-08-01,2027-05-31
enr-s-M2026325-SPAN7.1,active,2026-04-26T07:42:10.000Z,class-SPAN7.1,school-columbus-middle-school,student-M2026325,student,false,2026-08-01,2027-05-31
enr-s-M2026325-SS7.5,active,2026-04-26T07:42:10.000Z,class-SS7.5,school-columbus-middle-school,student-M2026325,student,false,2026-08-01,2027-05-31
enr-s-M2026326-ADV_MS.12,active,2026-04-26T07:42:10.000Z,class-ADV_MS.12,school-columbus-middle-school,student-M2026326,student,false,2026-08-01,2027-05-31
enr-s-M2026326-ENG7.7,active,2026-04-26T07:42:10.000Z,class-ENG7.7,school-columbus-middle-school,student-M2026326,student,false,2026-08-01,2027-05-31
enr-s-M2026326-MATH7.8,active,2026-04-26T07:42:10.000Z,class-MATH7.8,school-columbus-middle-school,student-M2026326,student,false,2026-08-01,2027-05-31
enr-s-M2026326-MUS_MS.3,active,2026-04-26T07:42:10.000Z,class-MUS_MS.3,school-columbus-middle-school,student-M2026326,student,false,2026-08-01,2027-05-31
enr-s-M2026326-PE7.5,active,2026-04-26T07:42:10.000Z,class-PE7.5,school-columbus-middle-school,student-M2026326,student,false,2026-08-01,2027-05-31
enr-s-M2026326-SCI7.3,active,2026-04-26T07:42:10.000Z,class-SCI7.3,school-columbus-middle-school,student-M2026326,student,false,2026-08-01,2027-05-31
enr-s-M2026326-SPAN7.6,active,2026-04-26T07:42:10.000Z,class-SPAN7.6,school-columbus-middle-school,student-M2026326,student,false,2026-08-01,2027-05-31
enr-s-M2026326-SS7.9,active,2026-04-26T07:42:10.000Z,class-SS7.9,school-columbus-middle-school,student-M2026326,student,false,2026-08-01,2027-05-31
enr-s-M2026327-ADV_MS.12,active,2026-04-26T07:42:10.000Z,class-ADV_MS.12,school-columbus-middle-school,student-M2026327,student,false,2026-08-01,2027-05-31
enr-s-M2026327-DRAMA_MS.2,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.2,school-columbus-middle-school,student-M2026327,student,false,2026-08-01,2027-05-31
enr-s-M2026327-ENG7.2,active,2026-04-26T07:42:10.000Z,class-ENG7.2,school-columbus-middle-school,student-M2026327,student,false,2026-08-01,2027-05-31
enr-s-M2026327-MATH7.4,active,2026-04-26T07:42:10.000Z,class-MATH7.4,school-columbus-middle-school,student-M2026327,student,false,2026-08-01,2027-05-31
enr-s-M2026327-PE7.3,active,2026-04-26T07:42:10.000Z,class-PE7.3,school-columbus-middle-school,student-M2026327,student,false,2026-08-01,2027-05-31
enr-s-M2026327-SCI7.4,active,2026-04-26T07:42:10.000Z,class-SCI7.4,school-columbus-middle-school,student-M2026327,student,false,2026-08-01,2027-05-31
enr-s-M2026327-SPAN7.4,active,2026-04-26T07:42:10.000Z,class-SPAN7.4,school-columbus-middle-school,student-M2026327,student,false,2026-08-01,2027-05-31
enr-s-M2026327-SS7.2,active,2026-04-26T07:42:10.000Z,class-SS7.2,school-columbus-middle-school,student-M2026327,student,false,2026-08-01,2027-05-31
enr-s-M2026328-ADV_MS.12,active,2026-04-26T07:42:10.000Z,class-ADV_MS.12,school-columbus-middle-school,student-M2026328,student,false,2026-08-01,2027-05-31
enr-s-M2026328-ART_MS.3,active,2026-04-26T07:42:10.000Z,class-ART_MS.3,school-columbus-middle-school,student-M2026328,student,false,2026-08-01,2027-05-31
enr-s-M2026328-ENG7.5,active,2026-04-26T07:42:10.000Z,class-ENG7.5,school-columbus-middle-school,student-M2026328,student,false,2026-08-01,2027-05-31
enr-s-M2026328-MATH7.5,active,2026-04-26T07:42:10.000Z,class-MATH7.5,school-columbus-middle-school,student-M2026328,student,false,2026-08-01,2027-05-31
enr-s-M2026328-PE7.8,active,2026-04-26T07:42:10.000Z,class-PE7.8,school-columbus-middle-school,student-M2026328,student,false,2026-08-01,2027-05-31
enr-s-M2026328-SCI7.1,active,2026-04-26T07:42:10.000Z,class-SCI7.1,school-columbus-middle-school,student-M2026328,student,false,2026-08-01,2027-05-31
enr-s-M2026328-SPAN7.2,active,2026-04-26T07:42:10.000Z,class-SPAN7.2,school-columbus-middle-school,student-M2026328,student,false,2026-08-01,2027-05-31
enr-s-M2026328-SS7.8,active,2026-04-26T07:42:10.000Z,class-SS7.8,school-columbus-middle-school,student-M2026328,student,false,2026-08-01,2027-05-31
enr-s-M2026329-ADV_MS.26,active,2026-04-26T07:42:10.000Z,class-ADV_MS.26,school-columbus-middle-school,student-M2026329,student,false,2026-08-01,2027-05-31
enr-s-M2026329-ART_MS.4,active,2026-04-26T07:42:10.000Z,class-ART_MS.4,school-columbus-middle-school,student-M2026329,student,false,2026-08-01,2027-05-31
enr-s-M2026329-ENG7.2,active,2026-04-26T07:42:10.000Z,class-ENG7.2,school-columbus-middle-school,student-M2026329,student,false,2026-08-01,2027-05-31
enr-s-M2026329-MATH7.4,active,2026-04-26T07:42:10.000Z,class-MATH7.4,school-columbus-middle-school,student-M2026329,student,false,2026-08-01,2027-05-31
enr-s-M2026329-PE7.2,active,2026-04-26T07:42:10.000Z,class-PE7.2,school-columbus-middle-school,student-M2026329,student,false,2026-08-01,2027-05-31
enr-s-M2026329-SCI7.1,active,2026-04-26T07:42:10.000Z,class-SCI7.1,school-columbus-middle-school,student-M2026329,student,false,2026-08-01,2027-05-31
enr-s-M2026329-SPAN7.3,active,2026-04-26T07:42:10.000Z,class-SPAN7.3,school-columbus-middle-school,student-M2026329,student,false,2026-08-01,2027-05-31
enr-s-M2026329-SS7.10,active,2026-04-26T07:42:10.000Z,class-SS7.10,school-columbus-middle-school,student-M2026329,student,false,2026-08-01,2027-05-31
enr-s-M2026330-ADV_MS.12,active,2026-04-26T07:42:10.000Z,class-ADV_MS.12,school-columbus-middle-school,student-M2026330,student,false,2026-08-01,2027-05-31
enr-s-M2026330-ART_MS.4,active,2026-04-26T07:42:10.000Z,class-ART_MS.4,school-columbus-middle-school,student-M2026330,student,false,2026-08-01,2027-05-31
enr-s-M2026330-ENG7.6,active,2026-04-26T07:42:10.000Z,class-ENG7.6,school-columbus-middle-school,student-M2026330,student,false,2026-08-01,2027-05-31
enr-s-M2026330-MATH7.10,active,2026-04-26T07:42:10.000Z,class-MATH7.10,school-columbus-middle-school,student-M2026330,student,false,2026-08-01,2027-05-31
enr-s-M2026330-PE7.4,active,2026-04-26T07:42:10.000Z,class-PE7.4,school-columbus-middle-school,student-M2026330,student,false,2026-08-01,2027-05-31
enr-s-M2026330-SCI7.9,active,2026-04-26T07:42:10.000Z,class-SCI7.9,school-columbus-middle-school,student-M2026330,student,false,2026-08-01,2027-05-31
enr-s-M2026330-SPAN7.7,active,2026-04-26T07:42:10.000Z,class-SPAN7.7,school-columbus-middle-school,student-M2026330,student,false,2026-08-01,2027-05-31
enr-s-M2026330-SS7.3,active,2026-04-26T07:42:10.000Z,class-SS7.3,school-columbus-middle-school,student-M2026330,student,false,2026-08-01,2027-05-31
enr-s-M2026331-ADV_MS.13,active,2026-04-26T07:42:10.000Z,class-ADV_MS.13,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026331-ART_MS.3,active,2026-04-26T07:42:10.000Z,class-ART_MS.3,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026331-DRAMA_MS.3,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.3,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026331-ENG7.4,active,2026-04-26T07:42:10.000Z,class-ENG7.4,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026331-MATH7.6,active,2026-04-26T07:42:10.000Z,class-MATH7.6,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026331-PE7.4,active,2026-04-26T07:42:10.000Z,class-PE7.4,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026331-SCI7.4,active,2026-04-26T07:42:10.000Z,class-SCI7.4,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026331-SPAN7.3,active,2026-04-26T07:42:10.000Z,class-SPAN7.3,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026331-SS7.2,active,2026-04-26T07:42:10.000Z,class-SS7.2,school-columbus-middle-school,student-M2026331,student,false,2026-08-01,2027-05-31
enr-s-M2026332-ADV_MS.12,active,2026-04-26T07:42:10.000Z,class-ADV_MS.12,school-columbus-middle-school,student-M2026332,student,false,2026-08-01,2027-05-31
enr-s-M2026332-ENG7.2,active,2026-04-26T07:42:10.000Z,class-ENG7.2,school-columbus-middle-school,student-M2026332,student,false,2026-08-01,2027-05-31
enr-s-M2026332-MATH7.2,active,2026-04-26T07:42:10.000Z,class-MATH7.2,school-columbus-middle-school,student-M2026332,student,false,2026-08-01,2027-05-31
enr-s-M2026332-MUS_MS.5,active,2026-04-26T07:42:10.000Z,class-MUS_MS.5,school-columbus-middle-school,student-M2026332,student,false,2026-08-01,2027-05-31
enr-s-M2026332-PE7.4,active,2026-04-26T07:42:10.000Z,class-PE7.4,school-columbus-middle-school,student-M2026332,student,false,2026-08-01,2027-05-31
enr-s-M2026332-SCI7.4,active,2026-04-26T07:42:10.000Z,class-SCI7.4,school-columbus-middle-school,student-M2026332,student,false,2026-08-01,2027-05-31
enr-s-M2026332-SPAN7.5,active,2026-04-26T07:42:10.000Z,class-SPAN7.5,school-columbus-middle-school,student-M2026332,student,false,2026-08-01,2027-05-31
enr-s-M2026332-SS7.9,active,2026-04-26T07:42:10.000Z,class-SS7.9,school-columbus-middle-school,student-M2026332,student,false,2026-08-01,2027-05-31
enr-s-M2026333-ADV_MS.13,active,2026-04-26T07:42:10.000Z,class-ADV_MS.13,school-columbus-middle-school,student-M2026333,student,false,2026-08-01,2027-05-31
enr-s-M2026333-ENG7.3,active,2026-04-26T07:42:10.000Z,class-ENG7.3,school-columbus-middle-school,student-M2026333,student,false,2026-08-01,2027-05-31
enr-s-M2026333-MATH7.1,active,2026-04-26T07:42:10.000Z,class-MATH7.1,school-columbus-middle-school,student-M2026333,student,false,2026-08-01,2027-05-31
enr-s-M2026333-PE7.4,active,2026-04-26T07:42:10.000Z,class-PE7.4,school-columbus-middle-school,student-M2026333,student,false,2026-08-01,2027-05-31
enr-s-M2026333-SCI7.2,active,2026-04-26T07:42:10.000Z,class-SCI7.2,school-columbus-middle-school,student-M2026333,student,false,2026-08-01,2027-05-31
enr-s-M2026333-SPAN7.8,active,2026-04-26T07:42:10.000Z,class-SPAN7.8,school-columbus-middle-school,student-M2026333,student,false,2026-08-01,2027-05-31
enr-s-M2026333-SS7.5,active,2026-04-26T07:42:10.000Z,class-SS7.5,school-columbus-middle-school,student-M2026333,student,false,2026-08-01,2027-05-31
enr-s-M2026333-TECH_MS.5,active,2026-04-26T07:42:10.000Z,class-TECH_MS.5,school-columbus-middle-school,student-M2026333,student,false,2026-08-01,2027-05-31
enr-s-M2026334-ADV_MS.15,active,2026-04-26T07:42:10.000Z,class-ADV_MS.15,school-columbus-middle-school,student-M2026334,student,false,2026-08-01,2027-05-31
enr-s-M2026334-ENG7.1,active,2026-04-26T07:42:10.000Z,class-ENG7.1,school-columbus-middle-school,student-M2026334,student,false,2026-08-01,2027-05-31
enr-s-M2026334-MATH7.1,active,2026-04-26T07:42:10.000Z,class-MATH7.1,school-columbus-middle-school,student-M2026334,student,false,2026-08-01,2027-05-31
enr-s-M2026334-PE7.2,active,2026-04-26T07:42:10.000Z,class-PE7.2,school-columbus-middle-school,student-M2026334,student,false,2026-08-01,2027-05-31
enr-s-M2026334-SCI7.2,active,2026-04-26T07:42:10.000Z,class-SCI7.2,school-columbus-middle-school,student-M2026334,student,false,2026-08-01,2027-05-31
